Soma_Surface,N_stems,N_bifs,N_branch,N_tips,Width,Height,Depth,Diameter,Length,Surface,Volume,EucDistance,PathDistance,Branch_Order,Branch_pathlength,Contraction,Fragmentation,Partition_asymmetry,Pk_classic,Bif_ampl_local,Bif_ampl_remote,Bif_tilt_local,Bif_tilt_remote,Bif_torque_local,Bif_torque_remote,Helix,Fractal_Dim,Branch_pathlength_terminal,Contraction_terminal,Branch_pathlength_internal,Contraction_internal
,,,,,404.13,810.19,312.12,3.1,4.35361,42.3995,32.8596,364.056,377.154,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.886,3.93952,35.7182,25.7707,367.96,381.093,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.924,3.28696,30.1941,22.0719,371.061,384.38,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.866,3.00807,27.0841,19.4058,373.849,387.388,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.95,4.2747,39.6167,29.2173,378.009,391.663,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.096,4.74975,46.1978,35.7571,382.727,396.413,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.186,3.57742,35.8068,28.5201,386.281,399.99,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.25,3.78017,38.5962,31.3594,390.036,403.77,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.288,4.03344,41.6636,34.2475,394.011,407.804,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.348,4.31224,45.3563,37.9633,398.28,412.116,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.43,4.64247,50.0257,42.897,402.833,416.758,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.48,4.91429,53.7266,46.7422,407.746,421.673,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.502,5.36531,59.0284,51.6794,413.009,427.038,0,,,,,,,,,,,,-0.02,,,,,
,,,,,404.13,810.19,312.12,3.386,4.91672,52.3012,44.273,417.816,431.955,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.134,4.46499,43.9611,34.4436,422.136,436.42,0,,,,,,,,,,,,0.01,,,,,
,,,,,404.13,810.19,312.12,3.052,3.64299,34.9295,26.6512,425.726,440.063,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.144,3.53037,34.87,27.4078,428.582,443.593,0,,,,,,,,,,,,-0.03,,,,,
,,,,,404.13,810.19,312.12,3.206,3.60519,36.3113,29.1035,431.803,447.198,0,,,,,,,,,,,,-0.03,,,,,
,,,,,404.13,810.19,312.12,3.236,3.73753,37.9964,30.7391,435.363,450.936,0,,,,,,,,,,,,-0.01,,,,,
,,,,,404.13,810.19,312.12,3.274,3.89672,40.08,32.8055,439.256,454.832,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.32,4.32936,45.1557,37.4792,443.482,459.162,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.91,6.12755,56.0183,40.7533,449.122,465.289,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.514,4.57651,36.1451,22.7172,453.558,469.866,0,,,,,,,,,,,,-0.01,,,,,
,,,,,404.13,810.19,312.12,2.66,3.45306,28.8559,19.1892,456.545,473.319,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.902,3.78644,34.5206,25.0447,460.164,477.105,0,,,,,,,,,,,,-0.01,,,,,
,,,,,404.13,810.19,312.12,3.088,4.30745,41.7876,32.26,463.465,481.413,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.294,3.90582,40.419,33.285,467.315,485.319,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.596,4.73575,53.5005,48.097,471.522,490.054,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.736,4.92116,57.7596,53.9475,476.088,494.975,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.712,5.20475,60.6956,56.3256,481.02,500.18,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.774,5.00993,59.3996,56.0435,485.935,505.19,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.922,5.21252,64.2252,62.9728,490.824,510.403,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.798,5.30022,63.241,60.0473,495.943,515.703,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.598,2.73564,30.9221,27.8144,498.616,518.439,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.466,2.27264,24.7462,21.4426,500.758,520.711,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.2,4.53544,45.5952,36.4762,505.037,525.247,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.024,4.31881,41.0294,31.0183,509.238,529.565,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.934,4.15295,38.2795,28.078,513.359,533.718,1,,,,,,,,,,,,-0.02,,,,,
,,,,,404.13,810.19,312.12,3.048,3.73884,35.8015,27.2808,517.038,537.457,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.366,3.33948,35.3136,29.7164,520.255,540.797,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.448,3.27606,35.487,30.5898,523.388,544.073,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.29,3.24292,33.5183,27.5688,526.447,547.316,1,,,,,,,,,,,,0.02,,,,,
,,,,,404.13,810.19,312.12,3.178,3.3618,33.5641,26.6667,529.749,550.677,1,,,,,,,,,,,,-0.03,,,,,
,,,,,404.13,810.19,312.12,3.108,3.85488,37.6393,29.2458,533.299,554.532,1,,,,,,,,,,,,-0.01,,,,,
,,,,,404.13,810.19,312.12,3.016,3.49175,33.0845,24.9457,536.356,558.024,1,,,,,,,,,,,,-0.01,,,,,
,,,,,404.13,810.19,312.12,2.902,3.17178,28.9168,20.9792,538.903,561.196,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.726,4.06991,34.8547,23.7535,542.5,565.266,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.65,5.16138,42.9696,28.4674,547.372,570.427,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.486,5.41662,42.3038,26.2918,552.092,575.844,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.09,5.49458,36.077,18.8502,556.72,581.338,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,1.898,3.0567,18.2263,8.64838,559.175,584.395,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.436,2.61574,28.2356,24.2544,500.097,521.054,1,,,,,,,,,,,,0.01,,,,,
,,,,,404.13,810.19,312.12,2.904,4.93929,45.0621,32.7151,502.524,525.994,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.588,4.32336,35.1508,22.7426,505.162,530.317,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.67,3.71131,31.1306,20.7797,507.917,534.028,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.698,3.70633,31.4149,21.1894,510.79,537.735,1,,,,,,,,,,,,-0.01,,,,,
,,,,,404.13,810.19,312.12,2.738,3.6055,31.0133,21.2286,513.37,541.34,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.706,3.85798,32.7973,22.1873,515.82,545.198,1,,,,,,,,,,,,0.01,,,,,
,,,,,404.13,810.19,312.12,2.396,4.76141,35.8403,21.4684,519.612,549.959,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.304,3.75779,27.1998,15.6671,522.452,553.717,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.584,2.91668,23.6772,15.2955,523.91,556.634,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.704,2.92489,24.8466,16.7963,525.806,559.559,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.662,3.02134,25.2672,16.8153,528.135,562.58,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.406,4.04847,30.601,18.4065,531.791,566.629,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.144,4.08355,27.5051,14.7427,535.671,570.712,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.118,3.01902,20.0883,10.6367,538.447,573.731,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,1.998,2.94873,18.5089,9.24519,541.132,576.68,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,1.472,4.16043,19.2396,7.08018,544.532,580.84,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,5.112,20.7356,333.01,425.587,20.7356,20.7356,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,5.004,2.06172,32.4114,40.5466,22.6794,22.7973,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,4.756,3.62106,54.1038,64.3294,26.1514,26.4184,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,4.472,3.1174,43.797,48.9651,29.1884,29.5358,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,4.19,3.1131,40.9786,42.9251,32.2344,32.6489,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.906,3.1174,38.2538,37.3549,35.2983,35.7663,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.724,3.82365,44.734,41.6473,39.103,39.5899,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.642,4.71883,53.9914,49.1592,43.6676,44.3088,0,,,,,,,,,,,,0.01,,,,,
,,,,,404.13,810.19,312.12,3.602,2.36258,26.735,24.0749,45.9653,46.6713,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.424,1.95964,21.0795,18.0441,46.1908,48.631,1,,,,,,,,,,,,0.01,,,,,
,,,,,404.13,810.19,312.12,3.07,3.9217,37.8235,29.0296,46.8777,52.5527,1,,,,,,,,,,,,-0.01,,,,,
,,,,,404.13,810.19,312.12,2.814,3.17643,28.081,19.755,48.8724,55.7291,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.658,3.26241,27.2423,18.1025,51.9438,58.9915,1,,,,,,,,,,,,-0.03,,,,,
,,,,,404.13,810.19,312.12,2.57,3.59612,29.0347,18.6548,55.1911,62.5876,1,,,,,,,,,,,,0.04,,,,,
,,,,,404.13,810.19,312.12,2.458,3.73441,28.8372,17.7205,58.7578,66.3221,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.544,3.09835,24.7627,15.7491,61.634,69.4204,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.802,3.54917,31.2424,21.8853,64.7443,72.9696,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.882,3.72245,33.7033,24.2832,68.1817,76.692,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.904,3.29283,30.0411,21.8098,70.9542,79.9848,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.902,4.37038,39.8443,28.907,75.1497,84.3552,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.888,3.48261,31.5975,22.8134,78.006,87.8378,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.956,5.1636,47.9521,35.4366,80.5629,93.0014,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.11,8.1177,79.3128,61.6657,84.6882,101.119,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.196,3.03671,30.4902,24.3616,86.1102,104.156,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.764,3.66055,31.7858,21.964,79.3603,91.4984,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.824,4.85877,43.1063,30.433,83.2996,96.3572,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.946,4.56572,42.2563,31.1218,87.6674,100.923,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.94,3.53968,32.6934,24.0297,90.9942,104.463,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.012,3.59189,33.9882,25.5931,94.161,108.054,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3,4.405,41.5161,31.1371,98.3624,112.459,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.888,4.82875,43.8108,31.6314,103.16,117.288,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.85,4.26488,38.1858,27.2074,107.389,121.553,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.052,3.55208,34.0579,25.9862,110.875,125.105,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.372,4.00512,42.4281,35.7669,114.439,129.11,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.672,4.98022,57.4515,52.7405,118.674,134.09,2,,,,,,,,,,,,-0.02,,,,,
,,,,,404.13,810.19,312.12,3.824,5.24462,63.0059,60.2337,123.192,139.335,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.708,4.79711,55.8817,51.8023,127.542,144.132,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.598,3.92524,44.3687,39.9097,131.416,148.057,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.778,3.5737,42.416,40.0619,134.527,151.631,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.972,3.72985,46.5426,46.2168,137.348,155.361,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.902,3.36235,41.2174,40.2075,140.296,158.723,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.7,3.23719,37.6288,34.8066,143.302,161.961,2,,,,,,,,,,,,-0.02,,,,,
,,,,,404.13,810.19,312.12,3.63,2.85886,32.6024,29.5867,144.765,164.819,3,,,,,,,,,,,,0.03,,,,,
,,,,,404.13,810.19,312.12,3.562,2.86847,32.0992,28.5843,146.271,167.688,3,,,,,,,,,,,,0.03,,,,,
,,,,,404.13,810.19,312.12,3.388,5.29639,56.3732,47.7481,149.554,172.984,3,,,,,,,,,,,,0.07,,,,,
,,,,,404.13,810.19,312.12,3.134,4.61746,45.4623,35.6197,153.204,177.602,3,,,,,,,,,,,,0.11,,,,,
,,,,,404.13,810.19,312.12,3.072,1.68621,16.2736,12.4981,154.526,179.288,4,,,,,,,,,,,,-0.06,,,,,
,,,,,404.13,810.19,312.12,3.01,1.68621,15.9451,11.9987,155.856,180.974,4,,,,,,,,,,,,-0.05,,,,,
,,,,,404.13,810.19,312.12,2.772,4.28437,37.3104,25.8561,159.333,185.259,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.444,4.81333,36.957,22.5807,163.625,190.072,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.258,4.04104,28.666,16.1819,167.51,194.113,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.228,4.30913,30.1616,16.8,171.584,198.422,4,,,,,,,,,,,,0.01,,,,,
,,,,,404.13,810.19,312.12,2.268,4.74457,33.8057,19.1678,176.116,203.167,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.362,4.04235,29.996,17.7127,179.973,207.209,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.49,3.91756,30.6454,19.0768,183.443,211.126,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.61,4.88136,40.025,26.1163,187.405,216.008,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.772,6.31874,55.0267,38.1335,192.893,222.327,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.756,4.93539,42.7318,29.4422,197.506,227.262,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.978,4.43159,41.4605,30.8673,201.08,231.694,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.15,3.93887,38.9791,30.6961,204.508,235.632,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.306,3.54887,36.859,30.4639,207.428,239.181,4,,,,,,,,,,,,-0.01,,,,,
,,,,,404.13,810.19,312.12,3.468,3.56027,38.7893,33.6303,210.348,242.742,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.638,3.66851,41.9279,38.1334,213.262,246.41,4,,,,,,,,,,,,-0.01,,,,,
,,,,,404.13,810.19,312.12,3.704,3.77117,43.883,40.6357,216.475,250.181,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.666,4.05498,46.7016,42.802,219.992,254.236,4,,,,,,,,,,,,-0.03,,,,,
,,,,,404.13,810.19,312.12,3.54,4.12645,45.8912,40.6138,223.718,258.363,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.324,4.23673,44.2427,36.7657,227.666,262.599,4,,,,,,,,,,,,0.01,,,,,
,,,,,404.13,810.19,312.12,3.106,3.59303,35.0601,27.2241,231.103,266.192,4,,,,,,,,,,,,-0.01,,,,,
,,,,,404.13,810.19,312.12,2.888,3.00543,27.268,19.6875,234.011,269.198,4,,,,,,,,,,,,-0.02,,,,,
,,,,,404.13,810.19,312.12,2.766,3.79614,32.9871,22.8106,237.671,272.994,4,,,,,,,,,,,,-0.04,,,,,
,,,,,404.13,810.19,312.12,2.768,4.85663,42.2329,29.2252,242.167,277.851,4,,,,,,,,,,,,-0.01,,,,,
,,,,,404.13,810.19,312.12,2.42,5.35246,40.6929,24.6192,246.854,283.203,4,,,,,,,,,,,,0.01,,,,,
,,,,,404.13,810.19,312.12,2.094,4.4966,29.5809,15.4856,251.197,287.7,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.35,4.45272,32.8733,19.313,255.631,292.152,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.576,4.97113,40.23,25.9082,260.521,297.124,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.56,4.33375,34.8541,22.3066,264.212,301.457,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.448,3.62041,27.8432,17.0401,267.173,305.078,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.504,3.51596,27.6585,17.3142,269.886,308.594,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.66,3.97757,33.2391,22.104,271.691,312.571,4,,,,,,,,,,,,0.01,,,,,
,,,,,404.13,810.19,312.12,2.638,4.08031,33.8156,22.3014,274.196,316.652,4,,,,,,,,,,,,0.01,,,,,
,,,,,404.13,810.19,312.12,2.52,4.1392,32.7693,20.6447,277.753,320.791,4,,,,,,,,,,,,0.01,,,,,
,,,,,404.13,810.19,312.12,2.404,3.81164,28.787,17.301,281.172,324.602,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.288,3.7836,27.1964,15.5563,284.118,328.386,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.102,3.37953,22.3171,11.7277,286.651,331.766,4,,,,,,,,,,,,-0.03,,,,,
,,,,,404.13,810.19,312.12,1.946,3.48451,21.3027,10.3638,289.605,335.25,4,,,,,,,,,,,,0.01,,,,,
,,,,,404.13,810.19,312.12,1.89,4.13518,24.5531,11.6013,293.31,339.385,4,,,,,,,,,,,,0.01,,,,,
,,,,,404.13,810.19,312.12,1.978,4.0583,25.2186,12.4706,297.172,343.444,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.048,3.77948,24.3171,12.4504,300.784,347.223,4,,,,,,,,,,,,0.01,,,,,
,,,,,404.13,810.19,312.12,2.104,4.57092,30.2134,15.8922,305.109,351.794,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.304,4.55189,32.9476,18.9778,309.537,356.346,4,,,,,,,,,,,,0.04,,,,,
,,,,,404.13,810.19,312.12,2.582,3.85557,31.2748,20.1879,313.071,360.201,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.682,3.67871,30.9959,20.7827,316.438,363.88,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.472,3.80331,29.5366,18.2536,320.105,367.683,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.418,3.45094,26.2146,15.8467,323.289,371.134,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.464,3.26536,25.2768,15.5705,325.842,374.4,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.424,3.45407,26.3035,15.9399,328.625,377.854,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.55,4.51304,36.1542,23.0483,331.337,382.367,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.58,4.45634,36.12,23.2974,334.224,386.823,4,,,,,,,,,,,,0.01,,,,,
,,,,,404.13,810.19,312.12,2.208,4.41921,30.6544,16.9213,337.448,391.242,4,,,,,,,,,,,,-0.07,,,,,
,,,,,404.13,810.19,312.12,1.612,4.28902,21.7207,8.75343,340.247,395.531,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,1.31,2.25925,9.2979,3.04506,341.431,397.791,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.95,2.01201,18.6467,13.752,154.729,179.614,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.582,4.01302,32.552,21.0123,157.795,183.627,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.262,4.11331,29.2303,16.5297,161.212,187.74,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.072,4.0608,26.4333,13.6924,165.091,191.801,4,,,,,,,,,,,,0.01,,,,,
,,,,,404.13,810.19,312.12,1.946,3.84709,23.5193,11.4422,168.927,195.648,4,,,,,,,,,,,,0.01,,,,,
,,,,,404.13,810.19,312.12,1.828,3.84012,22.0531,10.0783,172.727,199.488,4,,,,,,,,,,,,0.01,,,,,
,,,,,404.13,810.19,312.12,1.756,4.32658,23.8682,10.4781,176.988,203.815,4,,,,,,,,,,,,0.01,,,,,
,,,,,404.13,810.19,312.12,1.794,5.22936,29.4728,13.2185,181.977,209.044,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,1.832,4.09026,23.5411,10.7818,185.822,213.134,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.21,4.15539,28.8506,15.9399,187.167,217.29,4,,,,,,,,,,,,-0.01,,,,,
,,,,,404.13,810.19,312.12,3.65,3.44781,39.5354,36.0761,143.596,165.408,3,,,,,,,,,,,,-0.01,,,,,
,,,,,404.13,810.19,312.12,3.602,3.451,39.0516,35.1659,143.972,168.859,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.444,5.99488,64.8625,55.8466,145.458,174.854,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.17,4.52294,45.0433,35.6968,148.096,179.377,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.934,4.14211,38.1796,28.0048,151.466,183.519,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.91,4.25988,38.944,28.3318,155.286,187.779,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.89,4.52334,41.0683,29.6719,159.211,192.303,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.786,4.17561,36.5469,25.4549,162.624,196.478,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.846,3.33258,29.7965,21.2002,165.364,199.811,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.02,3.29865,31.2963,23.6287,167.992,203.109,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.138,3.94165,38.858,30.4841,170.995,207.051,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.196,3.82599,38.415,30.6936,174.216,210.877,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.188,3.45714,34.6246,27.5958,177.471,214.334,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.122,3.47252,34.0587,26.5828,180.487,217.807,3,,,,,,,,,,,,-0.01,,,,,
,,,,,404.13,810.19,312.12,3.006,3.2209,30.417,22.8584,183.002,221.028,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.816,3.50927,31.0456,21.8561,185.481,224.537,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.594,3.92232,31.9641,20.7287,188.444,228.459,3,,,,,,,,,,,,-0.01,,,,,
,,,,,404.13,810.19,312.12,2.516,3.81299,30.1388,18.9573,191.617,232.272,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.582,3.63344,29.473,19.0248,194.719,235.906,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.642,3.21958,26.7228,17.6504,197.797,239.125,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.648,3.14302,26.1466,17.3091,200.793,242.268,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.474,3.39321,26.3731,16.3117,204.045,245.661,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.056,3.82901,24.732,12.7122,207.864,249.49,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,1.466,4.25381,19.5912,7.18019,211.979,253.744,3,,,,,,,,,,,,-0.02,,,,,
,,,,,404.13,810.19,312.12,3.746,4.09469,48.188,45.1281,49.0736,50.766,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.798,3.39744,40.5375,38.4903,52.0568,54.1635,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.812,6.20424,74.3004,70.8083,57.8695,60.3677,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.774,7.20956,85.4792,80.6496,64.9492,67.5773,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.814,1.55152,18.5903,17.7259,66.4516,69.1288,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.892,3.11508,38.0883,37.0599,69.4747,72.2439,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,4.094,5.77266,74.2461,75.9909,75.1767,78.0165,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,4.39,5.18261,71.4764,78.4453,80.202,83.1991,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,4.56,4.53175,64.9204,74.0092,84.3851,87.7309,2,,,,,,,,,,,,0,,,,,
